name,owner,description,url,createdAt,users,watchers,stars,forks,projects,issues,pullRequests,diskUsage,license,languages,primaryLanguage,environments,submodules,topics,extra
my-html-css-and-javascript-project,julietowah,,https://github.com/julietowah/my-html-css-and-javascript-project,2023-01-07,1,1,0,0,0,0,0,0,,,,,,,
resumao_objeto_e_classe_em_javascript,giuliofc,"Resumão sobre utilização de objetos e classes em javascript, útil para quem está aprendendo ou revisando.",https://github.com/giuliofc/resumao_objeto_e_classe_em_javascript,2023-01-07,1,1,1,0,0,0,0,4,MIT,"HTML,JavaScript",JavaScript,,,,
JAVASCRIPT-ARRAY-AND-OBJECT-MANIPULATION-PRACTICE,TluwaniMS,,https://github.com/TluwaniMS/JAVASCRIPT-ARRAY-AND-OBJECT-MANIPULATION-PRACTICE,2023-01-07,1,1,0,1,0,0,1,123,,JavaScript,JavaScript,,,,
SoftUni-Programming-Basics-JavaScript,iliyanNikolaev,The first course in JavaScript path. ,https://github.com/iliyanNikolaev/SoftUni-Programming-Basics-JavaScript,2023-01-07,1,1,0,0,0,0,0,136,,JavaScript,JavaScript,,,,
Fundamentals-Module-May2022-JavaScript,romanskaDiyana,Projects - Fundamentals Module May 2022 JavaScript.,https://github.com/romanskaDiyana/Fundamentals-Module-May2022-JavaScript,2023-01-07,1,1,0,0,0,0,0,14,MIT,JavaScript,JavaScript,,,,
JavaScript-Assignments-iNeuron.ai,anujsharmaaa,This Repository Contain All 16th Projects,https://github.com/anujsharmaaa/JavaScript-Assignments-iNeuron.ai,2023-01-07,1,1,0,0,0,0,0,39,,"CSS,HTML,JavaScript",HTML,,,,
calss-JavaScript-Core-II---2,Meysam-Arshadi,,https://github.com/Meysam-Arshadi/calss-JavaScript-Core-II---2,2023-01-07,1,1,0,0,0,0,0,0,,,,,,,
Slider,ongyh123,Build 15 JavaScript Projects - Vanilla JavaScript Course (FreeCodeCamp.org),https://github.com/ongyh123/Slider,2023-01-07,1,1,0,0,0,0,0,9,,"HTML,CSS,JavaScript",CSS,,,,
js-codehindi,Rajatqoulomb,JavaScript learning materials,https://github.com/Rajatqoulomb/js-codehindi,2023-01-07,1,1,0,0,0,0,0,7,,JavaScript,JavaScript,,,,
countdown-timer,Salvador318Alvarez,JavaScript Countdown Timer,https://github.com/Salvador318Alvarez/countdown-timer,2023-01-07,1,1,0,0,0,0,0,2,,"HTML,JavaScript,CSS",JavaScript,,,"countdown,css,html,javascript,simple-project,timer-clock",
Estudos-Js,JoandersonOliveira,Estudos de JavaScript,https://github.com/JoandersonOliveira/Estudos-Js,2023-01-07,1,1,0,0,0,0,0,150,,JavaScript,JavaScript,,,,
jsCourse,nzegarra,Curso de Javascript,https://github.com/nzegarra/jsCourse,2023-01-07,1,1,0,0,0,0,0,1,,,,,,,
coderHouseJS,legarrajuancruz,Curso coderHouse Javascript,https://github.com/legarrajuancruz/coderHouseJS,2023-01-07,1,1,0,0,0,0,0,197,,"HTML,JavaScript",JavaScript,github-pages,,,
Password-Generator,Trys-Ter0, Javascript Password generator,https://github.com/Trys-Ter0/Password-Generator,2023-01-07,1,1,0,0,0,0,0,35,,"HTML,JavaScript,CSS",JavaScript,github-pages,,,
js-quiz,Salvador318Alvarez,Simple JavaScript Quiz,https://github.com/Salvador318Alvarez/js-quiz,2023-01-07,1,1,0,0,0,0,0,2,,"JavaScript,HTML",HTML,,,"bootstrap,html,javascript,quiz,simple-project",
Solitario,DavidRuiz1713,"Game Html, JavaScript",https://github.com/DavidRuiz1713/Solitario,2023-01-07,1,1,0,0,0,0,0,1354,,,,,,,
guessGame,katlegoprince98,"HTML, CSS, JavaScript",https://github.com/katlegoprince98/guessGame,2023-01-07,1,1,0,0,0,0,0,12,,"HTML,CSS,JavaScript",HTML,Production,,,
JS,felipe41,Curso de JavaScript,https://github.com/felipe41/JS,2023-01-07,1,1,0,0,0,0,0,18,MIT,"JavaScript,HTML,CSS",JavaScript,,,,
Calculator-Asoronite.github.io,Asoronite,Calculator without Javascript,https://github.com/Asoronite/Calculator-Asoronite.github.io,2023-01-07,1,1,0,0,0,0,0,2,,"CSS,HTML",HTML,github-pages,,,
new_campominato_dom,Danielateresa,Campo minato javascript,https://github.com/Danielateresa/new_campominato_dom,2023-01-07,1,1,0,0,0,0,0,3,,"HTML,JavaScript,CSS",JavaScript,,,,
Ticktaktoe_game,Thinkabhi432,"Html,css,javascript",https://github.com/Thinkabhi432/Ticktaktoe_game,2023-01-07,1,1,0,0,0,0,0,4677,,"HTML,JavaScript,CSS",JavaScript,,,,
Dice-game,yosefalmohtaseb,JavaScript Dice Game,https://github.com/yosefalmohtaseb/Dice-game,2023-01-07,1,1,0,0,0,0,0,18,,"JavaScript,HTML,CSS",JavaScript,github-pages,,,
exjs,paivaleo,Exercises of Javascript,https://github.com/paivaleo/exjs,2023-01-07,1,1,1,0,0,0,0,14,,"JavaScript,HTML",JavaScript,,,,
complex-app-js,shuakipie,completed-app-javascript,https://github.com/shuakipie/complex-app-js,2023-01-07,1,1,0,0,0,0,0,0,,,,,,,
Nike-product-card-html-css-JavaScript,heistejiri,Nike Product Card Page using HTML and CSS,https://github.com/heistejiri/Nike-product-card-html-css-JavaScript,2023-01-07,1,1,1,0,0,0,0,2968,,"CSS,HTML,JavaScript",CSS,github-pages,,"css3,html5",
unit-tests-with-Javascript-s-Jest-Framework,noedavico,,https://github.com/noedavico/unit-tests-with-Javascript-s-Jest-Framework,2023-01-07,1,1,0,0,0,0,0,721,,JavaScript,JavaScript,,,,
projeto-museu-em-html-css-e-javascript,renatogomesedeus,"Projeto museu em Html, Css e Javascript",https://github.com/renatogomesedeus/projeto-museu-em-html-css-e-javascript,2023-01-07,1,1,0,0,0,0,0,798,,"HTML,JavaScript,CSS",HTML,,,,
JavaScript-Algorithms-and-Data-Structures-Codevalution,gauravstr07,,https://github.com/gauravstr07/JavaScript-Algorithms-and-Data-Structures-Codevalution,2023-01-07,1,1,0,0,0,0,0,2,,JavaScript,JavaScript,,,,
JavaScript-Shopping-Cart-Tutorial-for-Beginners,Marwamu,https://github.com/Marwamu/JavaScript-Shopping-Cart-Tutorial-for-Beginners.git,https://github.com/Marwamu/JavaScript-Shopping-Cart-Tutorial-for-Beginners,2023-01-07,1,1,0,0,0,0,0,3759,,"HTML,JavaScript,CSS",HTML,,,,
Javascript_Expressions_in_JSX_Practice_react_4,RajJagasia,Created with CodeSandbox,https://github.com/RajJagasia/Javascript_Expressions_in_JSX_Practice_react_4,2023-01-07,1,1,0,0,0,0,0,2,,,,,,,
eva-timer,scottykwok,Evangelion timer that runs on browsers,https://github.com/scottykwok/eva-timer,2023-01-07,1,1,22,1,0,1,3,4402,MIT,"CSS,HTML,JavaScript,Python",Python,github-pages,,"evangelion,svg,css,javascript,eva-clock,pyscript,eva-timer",
MetaVerse-Landing-Page,yacoub-harkati,"A MetaVerse Landing Page built using Next 13, Tailwind CSS, Framer Motion & Javascript",https://github.com/yacoub-harkati/MetaVerse-Landing-Page,2023-01-07,1,1,3,0,0,0,0,28623,,"JavaScript,CSS",JavaScript,Production,,,
Simple-Calculator,Harshit26042004,"simple calculator with html,css,javascript which is used for simple arithematic calculations",https://github.com/Harshit26042004/Simple-Calculator,2023-01-07,1,1,3,0,0,0,0,1,,"CSS,JavaScript,HTML",HTML,,,,
QR-Code-Generator-using-Javascript-and-Tailwind-CSS,DaudArsalan,"Here is QR Code Generator project using Javascript , Tailwind CSS and Javascript library qrcode.js",https://github.com/DaudArsalan/QR-Code-Generator-using-Javascript-and-Tailwind-CSS,2023-01-07,1,1,0,0,0,0,0,6,,"HTML,JavaScript",HTML,,,"javascript,qrcode,qrcode-generator,qrcodegenerator,tailwindcss",
S6-14-Atividades-JavaScript-DOM-lojachurrascaria,vitorpurcino,,https://github.com/vitorpurcino/S6-14-Atividades-JavaScript-DOM-lojachurrascaria,2023-01-07,1,0,0,0,0,0,0,2413,,"HTML,CSS,JavaScript",CSS,github-pages,,,
Kind-Sound,nathanchess,Project made for GitInit 2023 hackathon! Allows users to send anonymous kind messages to others around the world with a NodeJS backend and ReactJS frontend!,https://github.com/nathanchess/Kind-Sound,2023-01-07,4,1,4,1,0,0,1,11642,,"HTML,CSS,JavaScript,Shell",JavaScript,,,"javascript,nodejs,react",
CardMemory-Game,ahmeterol1912,"Making a Card Memory game with Html, Css and JavaScript",https://github.com/ahmeterol1912/CardMemory-Game,2023-01-07,1,1,2,0,0,0,0,75,,"JavaScript,HTML,CSS",JavaScript,,,,
Single-Page-Portfolio-Website,PriyadasunKC,Using html + css + javascript,https://github.com/PriyadasunKC/Single-Page-Portfolio-Website,2023-01-07,1,1,0,0,0,0,0,5,,"CSS,HTML,JavaScript",HTML,,,,
random-value,dngur9801,JavaScript 랜덤값 구현하기 과제,https://github.com/dngur9801/random-value,2023-01-07,1,1,0,0,0,0,0,2,,"HTML,JavaScript",JavaScript,,,,
cursojs,viniciusoliveiraalb,Curso de javascript - cursoemvideo ,https://github.com/viniciusoliveiraalb/cursojs,2023-01-07,1,1,0,0,0,0,0,2147,MIT,"HTML,JavaScript,CSS",HTML,,,,
js-03-platzi-basic-course,luis2ra,Curso Básico de JavaScript,https://github.com/luis2ra/js-03-platzi-basic-course,2023-01-07,1,1,0,0,0,0,0,0,,,,,,,
Artificial-Neural-Network,osoroSan,Neural network in javascript ,https://github.com/osoroSan/Artificial-Neural-Network,2023-01-07,1,1,0,0,0,0,0,5,MIT,JavaScript,JavaScript,,,,
Convert,dajkagabi,Javascript: celsius and kelvin,https://github.com/dajkagabi/Convert,2023-01-07,1,1,0,0,0,0,0,2,,JavaScript,JavaScript,,,,
Quizz,vinicius51547,Quizz utilizando javascript 🖥,https://github.com/vinicius51547/Quizz,2023-01-07,1,1,0,0,0,0,0,5,,"CSS,HTML,JavaScript",JavaScript,github-pages,,,
Piano,YashovardhanSingh,Playable Piano in Javascript,https://github.com/YashovardhanSingh/Piano,2023-01-07,1,1,0,0,0,0,0,725,,"HTML,JavaScript,CSS",CSS,,,,
Menu_App,gsawyer100,Menu App from Javascript,https://github.com/gsawyer100/Menu_App,2023-01-07,1,1,0,0,0,0,0,4923,,"HTML,JavaScript",JavaScript,,,,
js.-clock-homework-,omerguveli,javaScript first assignment did.,https://github.com/omerguveli/js.-clock-homework-,2023-01-07,1,1,0,0,0,0,1,9,MIT,"JavaScript,HTML,CSS",HTML,,,,
Web-utvikling,veggard987,HTML - CSS - Javascript prosjekter,https://github.com/veggard987/Web-utvikling,2023-01-07,1,1,1,0,0,0,0,2,,"HTML,CSS",HTML,,,,
password-generator,IaroslavLasiichuk,Password generator in Javascript,https://github.com/IaroslavLasiichuk/password-generator,2023-01-07,1,1,0,0,0,0,6,41,MIT,"HTML,JavaScript,CSS",JavaScript,github-pages,,,
excel-course,SergK-83,Pure Javascript Advanced Course,https://github.com/SergK-83/excel-course,2023-01-07,1,1,0,0,0,0,3,83,,"JavaScript,HTML,SCSS",JavaScript,,,,
jogo-da-velha,ViniArcanjo,Desenvolvido em JavaScript vanilla,https://github.com/ViniArcanjo/jogo-da-velha,2023-01-07,1,1,0,0,0,0,0,14,,"CSS,HTML,JavaScript",JavaScript,,,,
myprojects,AnkurDeySir,HTML JavaScript CSS Project,https://github.com/AnkurDeySir/myprojects,2023-01-07,1,1,0,1,0,0,0,0,,HTML,HTML,,,,
JS-Drum-Kit,AegisofSins,Very simple JavaScript drumkit ,https://github.com/AegisofSins/JS-Drum-Kit,2023-01-07,1,1,0,0,0,0,0,1753,,"HTML,CSS",HTML,,,,
weekendcontest_7jan,nitinmmmut,Using Function Array Javascript,https://github.com/nitinmmmut/weekendcontest_7jan,2023-01-07,1,1,0,0,0,0,0,5,,"HTML,JavaScript",JavaScript,github-pages,,,
konversi-angka,Ikhor03,Tugas Eduwork week3 Javascript,https://github.com/Ikhor03/konversi-angka,2023-01-07,1,1,0,0,0,0,0,1,,"HTML,JavaScript",HTML,,,,
js-meal-finder,cona-tus,Meal finder with javaScript,https://github.com/cona-tus/js-meal-finder,2023-01-07,1,1,1,0,0,1,0,510,,"HTML,JavaScript,CSS",CSS,,,,
py-tools,Elix45,Python functions in JavaScript!,https://github.com/Elix45/py-tools,2023-01-07,1,0,0,0,0,0,0,0,MIT,,,,,,
Basic-js,syeddwahab1,Basic concepts of Javascript.,https://github.com/syeddwahab1/Basic-js,2023-01-07,1,1,0,0,0,0,0,4,,JavaScript,JavaScript,,,,
Expenses-TTracker,Akshansh789,"html,css,javascript used",https://github.com/Akshansh789/Expenses-TTracker,2023-01-07,1,1,0,0,0,0,0,5,,"JavaScript,HTML",HTML,,,,
BMI-calculator,dhwani-patel07,"using html, css & javascript ",https://github.com/dhwani-patel07/BMI-calculator,2023-01-07,1,1,0,0,0,0,0,1,,HTML,HTML,,,,
Kalkulatorjs1,HilmanShinichi,Kalkulator Sederhana menggunakan javascript,https://github.com/HilmanShinichi/Kalkulatorjs1,2023-01-07,1,1,0,0,0,1,0,3,,"HTML,JavaScript,CSS",JavaScript,,,,
bmi-cal-js,panitnt,My first JavaScript project.,https://github.com/panitnt/bmi-cal-js,2023-01-07,1,1,1,0,0,0,0,10,,"HTML,CSS,JavaScript",CSS,github-pages,,,
Node-js-Promises,rdgupta93,Promises in Nodejs / JavaScript,https://github.com/rdgupta93/Node-js-Promises,2023-01-07,1,1,0,0,0,0,0,0,,JavaScript,JavaScript,,,,
learn-blockchain-by-building-your-own-in-javascript-00,Laurence2013,,https://github.com/Laurence2013/learn-blockchain-by-building-your-own-in-javascript-00,2023-01-07,1,1,0,0,0,0,0,0,,,,,,,
F2-JavaScript-Contest-1--07Jan2023,SwapnilYC,"In this Contest % functions are asked to create map function, forEach fun, addData fun, removeData fun, & concatenate Fun. All these fun are meant to work on array",https://github.com/SwapnilYC/F2-JavaScript-Contest-1--07Jan2023,2023-01-07,1,1,0,0,0,0,0,2,,"HTML,JavaScript",JavaScript,github-pages,,,
vite-react-motoko,rvanasa,Starter project for Vite + React + TypeScript + Motoko,https://github.com/rvanasa/vite-react-motoko,2023-01-07,1,2,24,10,0,6,4,178,,"Motoko,HTML,CSS,TypeScript,SCSS",TypeScript,,,"backend,dapp,dfinity,dfx,frontend,full-stack,icp,javascript,motoko,react",
fpl-usage,yorch,Download your Florida Power & Light (FPL) usage and store in a local JSON DB,https://github.com/yorch/fpl-usage,2023-01-07,1,2,2,0,0,0,0,34,MIT,JavaScript,JavaScript,,,"javascript,nodejs",
bytebank,Laynm,Projeto da Alura para treino de orientação a objetos com Javascript,https://github.com/Laynm/bytebank,2023-01-07,1,1,2,0,0,0,0,6,,JavaScript,JavaScript,,,,
Alura-JavaScript-conhecendo-o-Browser-e-padroes-de-projeto,AndrewCrescencioLearning,,https://github.com/AndrewCrescencioLearning/Alura-JavaScript-conhecendo-o-Browser-e-padroes-de-projeto,2023-01-07,2,1,0,0,0,0,0,532,,"HTML,JavaScript",JavaScript,,,,
js-form-validation,okorojames,first form validation using javascript,https://github.com/okorojames/js-form-validation,2023-01-07,1,1,0,0,0,0,0,7,,"CSS,HTML,SCSS,JavaScript",JavaScript,,,,
password_generator,lukinko22,javascript code to generate password,https://github.com/lukinko22/password_generator,2023-01-07,1,1,0,0,0,0,0,6,,"HTML,CSS,JavaScript",JavaScript,github-pages,,,
BootStrap-Template,MuhamedMagdy97,"HTML, CSS , JavaScript and Bootstrap",https://github.com/MuhamedMagdy97/BootStrap-Template,2023-01-07,1,1,0,0,0,0,0,45392,,"CSS,JavaScript,HTML",HTML,github-pages,,,
calculadora,tarcisioalvesleop,Desafio da calculadora em JavaScript,https://github.com/tarcisioalvesleop/calculadora,2023-01-07,1,1,0,0,0,0,0,350,,"HTML,JavaScript",JavaScript,,,,
js-datastructures,jpleyjon,Data Structures implementation in Javascript.,https://github.com/jpleyjon/js-datastructures,2023-01-07,1,1,0,0,0,0,3,54,,"Dockerfile,Shell,JavaScript",JavaScript,,,,
Simple-Calculator,gudeta22,simple Calculator by using javascript,https://github.com/gudeta22/Simple-Calculator,2023-01-07,1,1,1,0,0,0,0,2,,"HTML,JavaScript,CSS",JavaScript,,,,
Social-Media-Appliction,Akshayc2k,"Using HTML5 , CSS3  And javascript ",https://github.com/Akshayc2k/Social-Media-Appliction,2023-01-07,1,1,0,0,0,0,0,3138,,"HTML,JavaScript,CSS",HTML,,,,
Template-2,MuhamedMagdy97,"HTML , CSS AND Javascript Template2 ",https://github.com/MuhamedMagdy97/Template-2,2023-01-07,1,1,0,0,0,0,0,19367,,"CSS,HTML,JavaScript",CSS,github-pages,,,
WEB-DEVELOPMENT-BOOT,hargunpalsingh5513,"Profile website, HTML, CSS, JavaScript",https://github.com/hargunpalsingh5513/WEB-DEVELOPMENT-BOOT,2023-01-07,1,1,0,0,0,0,0,25,,"HTML,CSS",HTML,,,,
BlackJack,GraftonMouen,Simple Blackjack game using javascript,https://github.com/GraftonMouen/BlackJack,2023-01-07,1,1,0,0,0,0,0,863,,"CSS,HTML,JavaScript",JavaScript,,,,
leaflet-challenge,CorineAlida26,Advanced HTML and Javascript Challenge,https://github.com/CorineAlida26/leaflet-challenge,2023-01-07,1,1,0,0,0,0,0,4847,,"CSS,HTML,JavaScript",JavaScript,,,,
ProjetodeJavaScript,AndreRuperto,Proejto de JavaScript da faculdade,https://github.com/AndreRuperto/ProjetodeJavaScript,2023-01-07,1,1,0,0,0,0,0,7,MIT,"HTML,CSS,JavaScript",HTML,,,,
js-pop-up,Salvador318Alvarez,Simple JavaScript pop-up feature,https://github.com/Salvador318Alvarez/js-pop-up,2023-01-07,1,1,0,0,0,0,0,2,,"HTML,JavaScript,CSS",CSS,,,"css,html,javascript,popup,simple-project",
Hotel,Khursheedalam0906,"using html, css, bootstrap, javascript",https://github.com/Khursheedalam0906/Hotel,2023-01-07,1,1,0,0,0,0,0,0,,,,,,,
advjsrest,valerieniloinsigh31,Advanced Javascript module rest parameter,https://github.com/valerieniloinsigh31/advjsrest,2023-01-07,1,1,0,0,0,0,0,0,,JavaScript,JavaScript,,,,
Leetcode-solutions,Krishna7852,Solving LeetCode questions using Javascript,https://github.com/Krishna7852/Leetcode-solutions,2023-01-07,1,3,1,0,0,0,0,0,,,,,,,
Poker,Lacy025,Poker in Javascript Full HD,https://github.com/Lacy025/Poker,2023-01-07,1,0,0,0,0,0,0,6645,,"JavaScript,HTML,CSS",JavaScript,,,,
JavaScript-Mini-Project---JS-Mini-Project---eskl0cgthmqj,shraygautam,,https://github.com/shraygautam/JavaScript-Mini-Project---JS-Mini-Project---eskl0cgthmqj,2023-01-07,1,1,0,0,0,0,0,5,,"JavaScript,HTML,CSS",JavaScript,github-pages,,,
WebPlate,ForestStudios,"Learn HTML, CSS, Bootstrap, JavaScript",https://github.com/ForestStudios/WebPlate,2023-01-07,1,1,0,0,0,0,0,208,,"HTML,CSS,JavaScript",HTML,github-pages,,,
Simple-Quiz,FelipeSartuu,Projeto Quiz feito em javascript,https://github.com/FelipeSartuu/Simple-Quiz,2023-01-07,1,1,1,0,0,0,0,83,MIT,"JavaScript,CSS,HTML",JavaScript,,,,
RSAweek4,MirandaA03,First JavaScript function for class,https://github.com/MirandaA03/RSAweek4,2023-01-07,1,1,0,0,0,0,0,1,,"HTML,JavaScript",HTML,,,,
jsReact,lgmamaniap,Introducción a JavaScript y ReactJs,https://github.com/lgmamaniap/jsReact,2023-01-07,1,1,0,0,0,0,1,3,,"HTML,JavaScript",JavaScript,,,,
HtmlCssJs,zeia22,"progrmas em html, css, javascript",https://github.com/zeia22/HtmlCssJs,2023-01-07,1,1,0,0,0,0,0,13,MIT,HTML,HTML,,,,
StoreJS,geekwolverine,A JavaScript localStorage wrapper library,https://github.com/geekwolverine/StoreJS,2023-01-07,1,0,0,0,0,0,0,9,MIT,JavaScript,JavaScript,,,,
console-finances,khans0,Using JavaScript to calculate finances,https://github.com/khans0/console-finances,2023-01-07,1,1,0,0,0,0,0,7,,"HTML,JavaScript",JavaScript,github-pages,,,
js-testing,ArkadiyVoronov,Course on Javascript Application Testing,https://github.com/ArkadiyVoronov/js-testing,2023-01-07,1,2,0,0,0,0,0,12,,,,,,,
Budgety,SamarNaqvi,Budget Calculator implemented using Javascript,https://github.com/SamarNaqvi/Budgety,2023-01-07,1,1,0,0,0,0,0,252,,"JavaScript,HTML,CSS",JavaScript,,,,
markdown-blog,ethand91,Simple Markdown blog created with Nextjs and Tailwind,https://github.com/ethand91/markdown-blog,2023-01-07,1,1,5,1,0,0,0,139,,"JavaScript,CSS",JavaScript,,,"nextjs,react,javascript,tailwindcss",
Simon-Game,shaharsh624,"🎮 The famous Simon Game developed using HTML5, CSS3, jQuery and JavaScript",https://github.com/shaharsh624/Simon-Game,2023-01-07,1,1,2,0,0,0,0,85,,"JavaScript,HTML,CSS",JavaScript,github-pages,,"css3,game,game-development,html5,javascript,jquery,simon-game,web-application",
Leetcode-solutions,anasmak04,Collections of my leetcode solutions implemented by java and typescript and javascript,https://github.com/anasmak04/Leetcode-solutions,2023-01-07,1,2,2,1,0,0,2,28,MIT,"Java,JavaScript,TypeScript",Java,github-pages,,"algorithms-and-data-structures,arrays,data-structures,java,javascript,leetcode-solutions,linked-list,problem-solving,search,sorting-algorithms",
liveWallpaper-EffectMatrix,JWchester,Matrix effect in Javascript to use as live wallpaper on my desktop,https://github.com/JWchester/liveWallpaper-EffectMatrix,2023-01-07,1,1,2,1,0,0,0,120096,,"HTML,JavaScript,CSS",JavaScript,github-pages,,"effect,matrix,desktop,html,javascript,css",
Analog-Watch,sumit6392,"This developed javaScript,Html,css Code",https://github.com/sumit6392/Analog-Watch,2023-01-07,1,1,0,0,0,0,0,426,,"CSS,HTML,JavaScript",HTML,,,,
Aus-Chal-9-READMEgen,Austinfr,this is a JavaScript readme generator,https://github.com/Austinfr/Aus-Chal-9-READMEgen,2023-01-07,1,1,0,0,0,0,0,27,GPL-3.0,JavaScript,JavaScript,,,,
Password-Controller,ValakDev01,"Password Controller Using HTML, CSS & JAVASCRIPT",https://github.com/ValakDev01/Password-Controller,2023-01-07,1,1,0,0,0,0,0,4,,"CSS,HTML,JavaScript",CSS,,,,
taller-dom,DeveloperMDCM,Taller JavaScript manipulación del árbol DOM,https://github.com/DeveloperMDCM/taller-dom,2023-01-07,1,1,1,0,0,0,0,46,,"HTML,JavaScript",HTML,,,,
Advice-generator-app,JessicaAov1,Advice generator HTML CSS Javascript API,https://github.com/JessicaAov1/Advice-generator-app,2023-01-07,1,1,0,0,0,0,0,61,,"HTML,JavaScript,CSS",CSS,,,,
Weather-App,ValakDev01,"Weather App Using HTML, CSS & JAVASCRIPT",https://github.com/ValakDev01/Weather-App,2023-01-07,1,1,0,0,0,0,0,850,,"HTML,JavaScript,CSS",JavaScript,,,,
first,Di-wash,Web development with python and javascript,https://github.com/Di-wash/first,2023-01-07,1,1,0,0,0,0,0,1,,HTML,HTML,,,,
hello,kanambo86,web programming with python and javascript,https://github.com/kanambo86/hello,2023-01-07,1,1,0,0,0,0,0,1,,,,,,,
jest-js,joshuadavidang,Demo of JavaScript testing framework Jest,https://github.com/joshuadavidang/jest-js,2023-01-07,1,2,0,0,0,0,0,216,,"HTML,CSS,JavaScript",JavaScript,,,,
F2-7Jan-Weekend_Contest,ShitalAPatil,"Project using HTML , CSS and Javascript.",https://github.com/ShitalAPatil/F2-7Jan-Weekend_Contest,2023-01-07,1,1,0,0,0,0,0,1,,"HTML,JavaScript",JavaScript,github-pages,,,
Curso-practico-JS-desde-cero,jdvalencir,Curso práctico de JavaScript desde cero,https://github.com/jdvalencir/Curso-practico-JS-desde-cero,2023-01-07,1,1,0,0,0,0,0,2,MIT,"HTML,JavaScript",HTML,,,,
analog-clock,VaidehiPabani,"Analog clock using Javascript, HTML, CSS",https://github.com/VaidehiPabani/analog-clock,2023-01-07,1,1,0,0,0,0,2,79,,"JavaScript,HTML,CSS",CSS,,,,
Projeto-calculadora-js,ferreiraDeVops,Calculadora utilizando javaScript para dar iteração,https://github.com/ferreiraDeVops/Projeto-calculadora-js,2023-01-07,1,1,0,0,0,0,0,12,MIT,"HTML,CSS,JavaScript",JavaScript,,,,
CRUD-APP.github.io,Roymaster99,Elaboración de un CRUD utilizando javascript.,https://github.com/Roymaster99/CRUD-APP.github.io,2023-01-07,1,1,0,0,0,0,0,7,,"HTML,JavaScript",JavaScript,github-pages,,,
take-user-input-in-js,moizahmed112,this is my first javascript program,https://github.com/moizahmed112/take-user-input-in-js,2023-01-07,1,1,0,0,0,0,0,0,,,,,,,
MetaDataViewer_JS,JulioG516,Javascript to see metadata in images.,https://github.com/JulioG516/MetaDataViewer_JS,2023-01-07,1,1,1,0,0,0,0,6520,,HTML,HTML,,,,
first-project,firsttimepr,Web programming with python and javascript,https://github.com/firsttimepr/first-project,2023-01-07,1,1,0,0,0,0,0,1,,HTML,HTML,,,,
kinuthia2.github.io,KamaliKinuthia,hosting a css and javascript portifolio,https://github.com/KamaliKinuthia/kinuthia2.github.io,2023-01-07,1,1,0,0,0,0,0,4081,,"CSS,HTML,JavaScript",CSS,github-pages,,,
Memorygame,jobkroongit,Build a Memory game with JavaScript.,https://github.com/jobkroongit/Memorygame,2023-01-07,1,1,0,0,0,0,0,39,,"JavaScript,HTML,CSS",JavaScript,,,"game,javascript",
react-test-app,phbarna,for playing around with javascript/react,https://github.com/phbarna/react-test-app,2023-01-07,1,1,0,0,0,0,0,567,,"HTML,CSS,JavaScript",JavaScript,,,,
quote_generator,Khanloner,simple quote generator using javascript dom.,https://github.com/Khanloner/quote_generator,2023-01-07,1,1,0,0,0,0,0,2,,"HTML,JavaScript,CSS",JavaScript,github-pages,,,
notebookjs,nicolascou,A JavaScript online bundler and transpiler,https://github.com/nicolascou/notebookjs,2023-01-07,1,1,0,0,0,0,0,3565,,"HTML,TypeScript,CSS",TypeScript,github-pages,,"bundler,javascript,react,transpiler,notebook,redux",
hello,toni951,Web Programming whit Python and JavaScript,https://github.com/toni951/hello,2023-01-07,1,1,0,0,0,0,0,0,,,,,,,
Ecommerce,cbasante,"First project using JavaScript, developing skills.",https://github.com/cbasante/Ecommerce,2023-01-07,1,1,0,0,0,0,5,254,,"JavaScript,HTML,SCSS,CSS",SCSS,github-pages,,,
Odin_library,karispapa,A Simple Library apllication in javascript,https://github.com/karispapa/Odin_library,2023-01-07,1,1,0,0,0,0,0,3,,"JavaScript,HTML",JavaScript,github-pages,,,
hello,robbo-t500,Web Programming with Python and JavaScript,https://github.com/robbo-t500/hello,2023-01-07,1,1,0,0,0,0,0,4,,HTML,HTML,,,,
ticmas-academy-proyecto1,Germen6392,CV con HTML CSS y Javascript ,https://github.com/Germen6392/ticmas-academy-proyecto1,2023-01-07,1,1,0,1,0,0,0,983,,"HTML,CSS",HTML,github-pages,,,
Webpage,Zainab345,"Html, CSS, JavaScript, jQuery, Bootstrap, Responsive",https://github.com/Zainab345/Webpage,2023-01-07,1,1,0,0,0,0,0,1760,,"CSS,HTML,JavaScript",HTML,,,,
hello,95nadia,web programing with python and javascript,https://github.com/95nadia/hello,2023-01-07,1,1,0,0,0,0,0,3,,HTML,HTML,,,,
Calculator.github.io,HardikPanwar,"Simple Calculator using HTML, CSS, Javascript",https://github.com/HardikPanwar/Calculator.github.io,2023-01-07,1,1,0,0,0,0,0,0,,HTML,HTML,github-pages,,,
Dreamshaker,thorne7,A Quiz game on JavaScript fundamentals ,https://github.com/thorne7/Dreamshaker,2023-01-07,1,1,0,0,0,0,0,35,MIT,"HTML,CSS,JavaScript",JavaScript,github-pages,,,
Netflix-Clone,SheshankM,Cloning Netflix using HTML CSS JavaScript,https://github.com/SheshankM/Netflix-Clone,2023-01-07,1,1,0,0,0,0,0,2,MIT,"HTML,CSS",HTML,,,,
